Invoice Date,Year,Quarter,Month,Invoice Type,Invoice Number,Invoice  Line,Product Code,Market,Customer Number,Area,Agent,Unit Price Customer ILS,Unit Price  USD,QTY Supply ,QTY Order,% Supply
20/12/2020,2020,2020-Q4,Dec-2020,Sold,463680,1,SKU173,Institutional Market,CUST12553,Center,Elad,0,0,26,26,1
27/12/2020,2020,2020-Q4,Dec-2020,Sold,623136,3,SKU376,Institutional Market,CUST12553,Center,Elad,0,0,1,1,1
12/01/2021,2021,2021-Q1,Jan-2021,Sold,463710,1,SKU348,Institutional Market,CUST12553,Center,Elad,0,0,1,2,0.5
26/01/2021,2021,2021-Q1,Jan-2021,Sold,463732,2,SKU235,Institutional Market,CUST12553,Center,Elad,0,0,1,1,1
02/02/2021,2021,2021-Q1,Feb-2021,Sold,463741,1,SKU411,Institutional Market,CUST12553,Center,Elad,0,0,1,1,1
23/02/2021,2021,2021-Q1,Feb-2021,Sold,463773,7,SKU173,Institutional Market,CUST12553,Center,Elad,0,0,18,18,1
27/02/2021,2021,2021-Q1,Feb-2021,Sold,463779,1,SKU376,Institutional Market,CUST12553,Center,Elad,0,0,1,1,1
08/04/2021,2021,2021-Q2,Apr-2021,Sold,463839,9,SKU190,Institutional Market,CUST12553,Center,Elad,0,0,60,60,1
20/04/2021,2021,2021-Q2,Apr-2021,Sold,463855,1,SKU348,Institutional Market,CUST12553,Center,Elad,0,0,2,2,1
11/05/2021,2021,2021-Q2,May-2021,Sold,463890,2,SKU235,Institutional Market,CUST12553,Center,Elad,0,0,1,1,1
18/05/2021,2021,2021-Q2,May-2021,Sold,463897,6,SKU252,Institutional Market,CUST12553,Center,Elad,0,0,1,1,1
23/05/2021,2021,2021-Q2,May-2021,Sold,463906,6,SKU219,Institutional Market,CUST12553,Center,Elad,0,0,10,10,1
25/05/2021,2021,2021-Q2,May-2021,Sold,463909,4,SKU173,Institutional Market,CUST12553,Center,Elad,0,0,14,14,1
03/05/2020,2020,2020-Q2,May-2020,Sold,404640,1,SKU125, Private market,CUST12554,Center,Dvir,15.22875,4.36228875,3,3,1
26/05/2020,2020,2020-Q2,May-2020,Sold,404797,8,SKU365, Private market,CUST12554,Center,Dvir,15.52,4.397846375,1,1,1
27/05/2020,2020,2020-Q2,May-2020,Sold,404804,3,SKU359, Private market,CUST12554,Center,Dvir,46.44,13.21194875,4,4,1
03/05/2020,2020,2020-Q2,May-2020,Sold,463290,6,SKU160, Private market,CUST12555,Center,Gila,72.25,20.69607563,18,20,0.9
15/06/2020,2020,2020-Q2,Jun-2020,Sold,463361,4,SKU301, Private market,CUST12555,Center,Gila,0,0,2,2,1
17/08/2020,2020,2020-Q3,Aug-2020,Sold,463474,1,SKU253, Private market,CUST12555,Center,Gila,10.135,2.9773795,1,1,1
08/09/2020,2020,2020-Q3,Sep-2020,Sold,463512,4,SKU196, Private market,CUST12555,Center,Gila,23,6.808762625,10,10,1
06/10/2020,2020,2020-Q4,Oct-2020,Sold,463557,2,SKU239, Private market,CUST12555,Center,Gila,31.25,9.10813175,5,5,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,463606,2,SKU339, Private market,CUST12555,Center,Gila,33.75,9.862653375,10,10,1
20/01/2021,2021,2021-Q1,Jan-2021,Sold,463725,3,SKU128, Private market,CUST12555,Center,Gila,11.625,3.596844,5,10,0.5
03/03/2021,2021,2021-Q1,Mar-2021,Sold,463785,13,SKU325, Private market,CUST12555,Center,Gila,112.5,34.02903813,60,60,1
13/04/2021,2021,2021-Q2,Apr-2021,Sold,463848,5,SKU214, Private market,CUST12555,Center,Gila,21.7875,6.620328125,10,10,1
18/04/2021,2021,2021-Q2,Apr-2021,Sold,463851,5,SKU145, Private market,CUST12555,Center,Gila,17.3375,5.284212125,2,2,1
03/05/2020,2020,2020-Q2,May-2020,Sold,470576,77,SKU181, Private market,CUST12556,Center,Aviv,7.60875,2.173928625,3,3,1
02/06/2020,2020,2020-Q2,Jun-2020,Sold,470722,77,SKU362, Private market,CUST12556,Center,Aviv,6.4575,1.840267875,2,2,1
08/06/2020,2020,2020-Q2,Jun-2020,Sold,470755,10,SKU137, Private market,CUST12556,Center,Aviv,6.23125,1.803545625,5,5,1
02/07/2020,2020,2020-Q3,Jul-2020,Sold,470866,1,SKU143, Private market,CUST12556,Center,Aviv,41.9625,12.1068955,30,30,1
03/08/2020,2020,2020-Q3,Aug-2020,Sold,471019,71,SKU278, Private market,CUST12556,Center,Aviv,5.925,1.738556375,3,3,1
03/09/2020,2020,2020-Q3,Sep-2020,Sold,471161,86,SKU159, Private market,CUST12556,Center,Aviv,4.46875,1.33276175,5,5,1
24/09/2020,2020,2020-Q3,Sep-2020,Sold,471265,4,SKU127, Private market,CUST12556,Center,Aviv,0,0,1,1,1
07/10/2020,2020,2020-Q4,Oct-2020,Sold,138543,3,SKU502, Private market,CUST12556,Center,Aviv,24.1375,7.076370625,1,1,1
01/12/2020,2020,2020-Q4,Dec-2020,Sold,472401,68,SKU216, Private market,CUST12556,Center,Aviv,3.64125,1.100740625,3,3,1
15/01/2021,2021,2021-Q1,Jan-2021,Sold,472613,63,SKU325, Private market,CUST12556,Center,Aviv,9.375,2.99138475,3,5,0.6
01/02/2021,2021,2021-Q1,Feb-2021,Sold,472701,50,SKU209, Private market,CUST12556,Center,Aviv,25.5025,7.749164375,1,2,0.5
21/03/2021,2021,2021-Q1,Mar-2021,Sold,472919,5,SKU193, Private market,CUST12556,Center,Aviv,8.1375,2.468152875,7,7,1
04/04/2021,2021,2021-Q2,Apr-2021,Sold,472985,56,SKU210, Private market,CUST12556,Center,Aviv,8.29875,2.489874,3,3,1
03/05/2020,2020,2020-Q2,May-2020,Sold,470577,12,SKU267, Private market,CUST12557,Center,Dvir,8.075,2.31309075,2,2,1
07/05/2020,2020,2020-Q2,May-2020,Sold,470613,1,SKU149, Private market,CUST12557,Center,Dvir,25.2875,7.202364,10,10,1
16/06/2020,2020,2020-Q2,Jun-2020,Sold,470797,14,SKU418, Private market,CUST12557,Center,Dvir,5.8575,1.675965625,6,6,1
26/10/2020,2020,2020-Q4,Oct-2020,Return,104091,1,SKU479, Private market,CUST12557,Center,Dvir,-127.875,-37.85523975,-132,-132,1
26/10/2020,2020,2020-Q4,Oct-2020,Sold,471411,9,SKU156, Private market,CUST12557,Center,Dvir,10.63875,3.14942275,3,3,1
13/01/2021,2021,2021-Q1,Jan-2021,Sold,472604,18,SKU179, Private market,CUST12557,Center,Dvir,0,0,2,3,0.666666667
17/01/2021,2021,2021-Q1,Jan-2021,Sold,472619,2,SKU576, Private market,CUST12557,Center,Dvir,0,0,3,5,0.6
03/05/2020,2020,2020-Q2,May-2020,Sold,463289,6,SKU181, Private market,CUST12558,Center,Avi,0,0,2,2,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,463336,2,SKU167, Private market,CUST12558,Center,Avi,0,0,2,2,1
30/08/2020,2020,2020-Q3,Aug-2020,Sold,463495,1,SKU306, Private market,CUST12558,Center,Avi,16.9375,5.028948875,5,5,1
03/05/2020,2020,2020-Q2,May-2020,Sold,463290,29,SKU196, Private market,CUST12559,Center,Dvir,9.2,2.635348,4,4,1
14/05/2020,2020,2020-Q2,May-2020,Sold,463312,1,SKU241, Private market,CUST12559,Center,Dvir,46.5,13.24409,40,40,1
25/05/2020,2020,2020-Q2,May-2020,Return,159468,1,SKU295, Private market,CUST12559,Center,Dvir,-4.17625,-1.183408875,-1,-1,1
07/06/2020,2020,2020-Q2,Jun-2020,Sold,463347,8,SKU206, Private market,CUST12559,Center,Dvir,5.2125,1.498275375,3,3,1
27/07/2020,2020,2020-Q3,Jul-2020,Sold,463438,1,SKU470, Private market,CUST12559,Center,Dvir,5.89125,1.72258775,3,3,1
02/08/2020,2020,2020-Q3,Aug-2020,Sold,463447,20,SKU159, Private market,CUST12559,Center,Dvir,2.68125,0.78675175,3,3,1
04/11/2020,2020,2020-Q4,Nov-2020,Sold,463610,7,SKU176, Private market,CUST12559,Center,Dvir,0,0,9,9,1
01/12/2020,2020,2020-Q4,Dec-2020,Sold,463650,12,SKU153, Private market,CUST12559,Center,Dvir,6.91,2.081952375,2,2,1
07/03/2021,2021,2021-Q1,Mar-2021,Return,159596,12,SKU479, Private market,CUST12559,Center,Dvir,-46.5,-14.0144665,-40,-40,1
11/04/2021,2021,2021-Q2,Apr-2021,Sold,463843,8,SKU145, Private market,CUST12559,Center,Dvir,17.3375,5.279384875,2,2,1
02/06/2021,2021,2021-Q2,Jun-2021,Sold,463923,9,SKU176, Private market,CUST12559,Center,Dvir,376.74,116.3495985,144,144,1
03/05/2020,2020,2020-Q2,May-2020,Sold,470576,3,SKU268, Private market,CUST12560,Center,Tikva ,4.985,1.42428575,2,2,1
21/09/2020,2020,2020-Q3,Sep-2020,Sold,471244,2,SKU249, Private market,CUST12560,Center,Tikva ,0,0,3,3,1
23/09/2020,2020,2020-Q3,Sep-2020,Sold,471258,1,SKU515, Private market,CUST12560,Center,Tikva ,26.625,7.73757625,10,10,1
15/11/2020,2020,2020-Q4,Nov-2020,Sold,471508,3,SKU282, Private market,CUST12560,Center,Tikva ,63.81,18.979774,12,12,1
01/12/2020,2020,2020-Q4,Dec-2020,Sold,471592,13,SKU244, Private market,CUST12560,Center,Tikva ,4.565,1.379987875,2,2,1
04/05/2020,2020,2020-Q2,May-2020,Return,104058,1,SKU243, Private market,CUST12561,Center,Oren,-525,-150.3867086,-5,-6,0.833333333
08/11/2020,2020,2020-Q4,Nov-2020,Sold,471467,137,SKU297, Private market,CUST12561,Center,Oren,22.56,6.672582125,3,3,1
29/11/2020,2020,2020-Q4,Nov-2020,Sold,471583,26,SKU129, Private market,CUST12561,Center,Oren,2.0625,0.621422125,2,2,1
15/01/2021,2021,2021-Q1,Jan-2021,Sold,472617,46,SKU161, Private market,CUST12561,Center,Oren,4.865,1.5612965,2,4,0.5
13/03/2021,2021,2021-Q1,Mar-2021,Sold,472892,31,SKU167, Private market,CUST12561,Center,Oren,5.55625,1.68167375,5,5,1
15/03/2021,2021,2021-Q1,Mar-2021,Sold,472899,128,SKU544, Private market,CUST12561,Center,Oren,50.2875,15.16510863,30,30,1
16/04/2021,2021,2021-Q2,Apr-2021,Sold,473038,59,SKU177, Private market,CUST12561,Center,Oren,29.0125,8.8264375,10,10,1
15/05/2021,2021,2021-Q2,May-2021,Sold,473191,50,SKU525, Private market,CUST12561,Center,Oren,34.5,10.467233,20,20,1
02/06/2021,2021,2021-Q2,Jun-2021,Sold,473271,136,SKU167, Private market,CUST12561,Center,Oren,2.37,0.73193325,2,2,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404651,20,SKU167,Maccabi,CUST12562,Center,Eli,38.75,11.09997138,45,50,0.9
15/06/2020,2020,2020-Q2,Jun-2020,Sold,404910,2,SKU127,Maccabi,CUST12562,Center,Eli,74.875,21.61518475,50,50,1
01/07/2020,2020,2020-Q3,Jul-2020,Sold,405031,20,SKU244,Maccabi,CUST12562,Center,Eli,38.6,11.233993,20,20,1
02/09/2020,2020,2020-Q3,Sep-2020,Sold,405437,17,SKU123,Maccabi,CUST12562,Center,Eli,99.625,29.63265913,100,100,1
12/10/2020,2020,2020-Q4,Oct-2020,Sold,405687,1,SKU530,Maccabi,CUST12562,Center,Eli,64.3125,19.02173913,50,50,1
06/04/2021,2021,2021-Q2,Apr-2021,Sold,406829,26,SKU325,Maccabi,CUST12562,Center,Eli,1.85625,0.55693075,3,3,1
15/05/2021,2021,2021-Q2,May-2021,Sold,407095,7,SKU179,Maccabi,CUST12562,Center,Eli,58.5,17.74878638,120,120,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404652,2,SKU271,Maccabi,CUST12563,Center,Gil,0,0,1,1,1
18/05/2020,2020,2020-Q2,May-2020,Sold,404745,6,SKU352,Maccabi,CUST12563,Center,Gil,0,0,96,96,1
25/11/2020,2020,2020-Q4,Nov-2020,Sold,405987,3,SKU343,Maccabi,CUST12563,Center,Gil,351,105.0583658,300,300,1
18/01/2021,2021,2021-Q1,Jan-2021,Sold,406325,1,SKU411,Maccabi,CUST12563,Center,Gil,189.1,58.52677188,40,80,0.5
12/04/2021,2021,2021-Q2,Apr-2021,Sold,406876,4,SKU245,Maccabi,CUST12563,Center,Gil,243,73.99512788,600,600,1
04/05/2020,2020,2020-Q2,May-2020,Sold,159903,6,SKU147,Maccabi,CUST12564,Center,Aviv,165.39,47.37611,7,8,0.875
17/05/2020,2020,2020-Q2,May-2020,Sold,470656,7,SKU263,Maccabi,CUST12564,Center,Aviv,27.1875,7.6953015,10,10,1
02/06/2020,2020,2020-Q2,Jun-2020,Sold,470720,67,SKU159,Maccabi,CUST12564,Center,Aviv,7.6875,2.190795125,10,10,1
04/06/2020,2020,2020-Q2,Jun-2020,Sold,470732,1,SKU360,Maccabi,CUST12564,Center,Aviv,14.5,4.161882875,20,20,1
09/06/2020,2020,2020-Q2,Jun-2020,Sold,470760,54,SKU162,Maccabi,CUST12564,Center,Aviv,12.94125,3.7456585,7,7,1
22/07/2020,2020,2020-Q3,Jul-2020,Sold,470967,58,SKU155,Maccabi,CUST12564,Center,Aviv,115.875,33.7729525,100,100,1
05/08/2020,2020,2020-Q3,Aug-2020,Sold,159991,1,SKU187,Maccabi,CUST12564,Center,Aviv,224.99125,65.71006138,1,1,1
14/08/2020,2020,2020-Q3,Aug-2020,Sold,471066,3,SKU401,Maccabi,CUST12564,Center,Aviv,30.395,8.92395775,4,4,1
27/08/2020,2020,2020-Q3,Aug-2020,Sold,471130,20,SKU150,Maccabi,CUST12564,Center,Aviv,143.15,42.09056163,140,140,1
17/09/2020,2020,2020-Q3,Sep-2020,Sold,138525,1,SKU511,Maccabi,CUST12564,Center,Aviv,72.5025,21.25549688,1,1,1
23/09/2020,2020,2020-Q3,Sep-2020,Sold,471257,34,SKU425,Maccabi,CUST12564,Center,Aviv,48.585,14.119442,1,1,1
29/10/2020,2020,2020-Q4,Oct-2020,Sold,471425,1,SKU364,Maccabi,CUST12564,Center,Aviv,81.1125,23.98358963,10,10,1
01/12/2020,2020,2020-Q4,Dec-2020,Sold,471590,20,SKU515,Maccabi,CUST12564,Center,Aviv,266.25,80.21994575,100,100,1
11/03/2021,2021,2021-Q1,Mar-2021,Sold,472885,1,SKU339,Maccabi,CUST12564,Center,Aviv,161.25,48.43796938,50,50,1
31/03/2021,2021,2021-Q1,Mar-2021,Sold,472966,28,SKU256,Maccabi,CUST12564,Center,Aviv,72.5,21.69359663,20,20,1
16/04/2021,2021,2021-Q2,Apr-2021,Sold,473041,5,SKU239,Maccabi,CUST12564,Center,Aviv,14.1875,4.316245875,10,10,1
28/04/2021,2021,2021-Q2,Apr-2021,Sold,473099,24,SKU277,Maccabi,CUST12564,Center,Aviv,13.125,4.049676,10,10,1
02/05/2021,2021,2021-Q2,May-2021,Sold,473122,3,SKU401,Maccabi,CUST12564,Center,Aviv,30.395,9.363832375,4,4,1
07/05/2021,2021,2021-Q2,May-2021,Sold,473159,33,SKU209,Maccabi,CUST12564,Center,Aviv,152.5,46.76479613,20,20,1
15/05/2021,2021,2021-Q2,May-2021,Sold,473190,18,SKU131,Maccabi,CUST12564,Center,Aviv,175,53.09466025,10,10,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404647,9,SKU273, Meuhedet,CUST12565,Center,Dvir,9.3125,2.66757375,5,5,1
14/06/2020,2020,2020-Q2,Jun-2020,Sold,88059,1,SKU147, Meuhedet,CUST12565,Center,Dvir,44.2525,12.77497113,2,2,1
18/08/2020,2020,2020-Q3,Aug-2020,Sold,405339,1,SKU249, Meuhedet,CUST12565,Center,Dvir,1.75,0.514101,5,5,1
03/05/2021,2021,2021-Q2,May-2021,Sold,407010,5,SKU216, Meuhedet,CUST12565,Center,Dvir,1.975,0.60825375,2,2,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404649,1,SKU170, Meuhedet,CUST12566,Center,Tikva ,97.2225,27.84947013,5,6,0.833333333
06/05/2020,2020,2020-Q2,May-2020,Sold,404668,45,SKU297, Meuhedet,CUST12566,Center,Tikva ,68.75,19.4924865,18,20,0.9
05/06/2020,2020,2020-Q2,Jun-2020,Sold,404853,1,SKU395, Meuhedet,CUST12566,Center,Tikva ,43.7525,12.57617138,2,2,1
10/06/2020,2020,2020-Q2,Jun-2020,Sold,88056,2,SKU381, Meuhedet,CUST12566,Center,Tikva ,126.86375,36.6976425,1,1,1
08/07/2020,2020,2020-Q3,Jul-2020,Sold,405075,1,SKU215, Meuhedet,CUST12566,Center,Tikva ,44.375,12.89221388,50,50,1
28/10/2020,2020,2020-Q4,Oct-2020,Sold,405799,3,SKU411, Meuhedet,CUST12566,Center,Tikva ,1.9,0.561963875,1,1,1
07/01/2021,2021,2021-Q1,Jan-2021,Sold,406251,56,SKU129, Meuhedet,CUST12566,Center,Tikva ,10,3.122073,5,10,0.5
08/02/2021,2021,2021-Q1,Feb-2021,Sold,406465,29,SKU123, Meuhedet,CUST12566,Center,Tikva ,93.75,28.53012788,50,100,0.5
28/02/2021,2021,2021-Q1,Feb-2021,Sold,406597,11,SKU402, Meuhedet,CUST12566,Center,Tikva ,37.5,11.43292688,20,20,1
19/04/2021,2021,2021-Q2,Apr-2021,Sold,406905,122,SKU321, Meuhedet,CUST12566,Center,Tikva ,9.375,2.8573605,5,5,1
05/05/2021,2021,2021-Q2,May-2021,Sold,407031,76,SKU278, Meuhedet,CUST12566,Center,Tikva ,26.25,8.07195575,20,20,1
03/06/2021,2021,2021-Q2,Jun-2021,Sold,407223,105,SKU127, Meuhedet,CUST12566,Center,Tikva ,44.625,13.71389063,30,30,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404652,1,SKU200,Clalit,CUST12567,Center,Mohse ,2450,701.8046405,7,8,0.875
04/05/2020,2020,2020-Q2,May-2020,Sold,470583,1,SKU245,Institutional Market,CUST12568,Center,Mohse ,26.25,7.519335375,54,60,0.9
04/05/2020,2020,2020-Q2,May-2020,Sold,404653,19,SKU206, Private market,CUST12569,Center,Avi,5.2125,1.493125125,3,3,1
26/10/2020,2020,2020-Q4,Oct-2020,Sold,405787,6,SKU448, Private market,CUST12569,Center,Avi,5.625,1.6651865,3,3,1
04/05/2020,2020,2020-Q2,May-2020,Sold,470580,50,SKU209, Private market,CUST12570,Center,Aviv,25.5875,7.32956175,2,2,1
20/08/2020,2020,2020-Q3,Aug-2020,Sold,471095,39,SKU206, Private market,CUST12570,Center,Aviv,17.375,5.1087915,8,10,0.8
01/12/2020,2020,2020-Q4,Dec-2020,Sold,471590,29,SKU272, Private market,CUST12570,Center,Aviv,4.6075,1.388219375,2,2,1
09/12/2020,2020,2020-Q4,Dec-2020,Sold,472439,53,SKU327, Private market,CUST12570,Center,Aviv,36,11.08374388,30,30,1
20/01/2021,2021,2021-Q1,Jan-2021,Sold,472638,59,SKU231, Private market,CUST12570,Center,Aviv,23.1,7.14727725,5,10,0.5
03/02/2021,2021,2021-Q1,Feb-2021,Sold,472710,21,SKU217, Private market,CUST12570,Center,Aviv,14.77,4.475757625,1,2,0.5
11/02/2021,2021,2021-Q1,Feb-2021,Sold,472752,10,SKU165, Private market,CUST12570,Center,Aviv,35.45,10.87756975,20,20,1
04/05/2021,2021,2021-Q2,May-2021,Sold,473134,77,SKU320, Private market,CUST12570,Center,Aviv,11.905,3.667590875,2,2,1
04/05/2020,2020,2020-Q2,May-2020,Sold,470580,2,SKU263, Private market,CUST12571,Center,Aviv,24.305,6.9621885,2,2,1
28/10/2020,2020,2020-Q4,Oct-2020,Return,104092,6,SKU362, Private market,CUST12571,Center,Aviv,-15.33375,-4.533929625,-9,-9,1
09/12/2020,2020,2020-Q4,Dec-2020,Sold,472440,8,SKU539, Private market,CUST12571,Center,Aviv,90.4375,27.84405788,50,50,1
07/02/2021,2021,2021-Q1,Feb-2021,Sold,472725,9,SKU390, Private market,CUST12571,Center,Aviv,13.88625,4.210506375,2,3,0.666666667
09/03/2021,2021,2021-Q1,Mar-2021,Sold,138718,1,SKU502, Private market,CUST12571,Center,Aviv,48.275,14.48829538,2,2,1
04/05/2020,2020,2020-Q2,May-2020,Sold,470583,1,SKU160, Private market,CUST12572,Center,Eli,21.675,6.208822625,5,6,0.833333333
23/07/2020,2020,2020-Q3,Jul-2020,Sold,470977,14,SKU163, Private market,CUST12572,Center,Eli,0,0,4,4,1
20/08/2020,2020,2020-Q3,Aug-2020,Sold,471102,2,SKU297, Private market,CUST12572,Center,Eli,15.04,4.423529375,2,2,1
03/11/2020,2020,2020-Q4,Nov-2020,Sold,471448,8,SKU135, Private market,CUST12572,Center,Eli,0,0,3,3,1
05/03/2021,2021,2021-Q1,Mar-2021,Sold,472854,2,SKU329, Private market,CUST12572,Center,Eli,18.225,5.502717375,20,20,1
09/04/2021,2021,2021-Q2,Apr-2021,Sold,473011,1,SKU150, Private market,CUST12572,Center,Eli,5.36875,1.627387125,5,5,1
03/05/2021,2021,2021-Q2,May-2021,Sold,473124,4,SKU539, Private market,CUST12572,Center,Eli,0,0,3,3,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404643,5,SKU156, Private market,CUST12573,Center,Tikva ,21.2775,6.0949585,5,6,0.833333333
28/07/2020,2020,2020-Q3,Jul-2020,Sold,405209,14,SKU153, Private market,CUST12573,Center,Tikva ,20.73,6.0614035,6,6,1
08/09/2020,2020,2020-Q3,Sep-2020,Sold,405474,1,SKU197, Private market,CUST12573,Center,Tikva ,3.97,1.177692125,4,4,1
01/11/2020,2020,2020-Q4,Nov-2020,Sold,405820,1,SKU298, Private market,CUST12573,Center,Tikva ,20.625,6.027177125,10,10,1
04/11/2020,2020,2020-Q4,Nov-2020,Sold,405840,1,SKU249, Private market,CUST12573,Center,Tikva ,13.25,3.897058875,10,10,1
06/12/2020,2020,2020-Q4,Dec-2020,Sold,406055,4,SKU224, Private market,CUST12573,Center,Tikva ,0,0,8,8,1
09/12/2020,2020,2020-Q4,Dec-2020,Sold,406074,14,SKU153, Private market,CUST12573,Center,Tikva ,34.55,10.55606475,10,10,1
22/04/2021,2021,2021-Q2,Apr-2021,Sold,406939,1,SKU197, Private market,CUST12573,Center,Tikva ,4.9625,1.525984,5,5,1
04/05/2020,2020,2020-Q2,May-2020,Sold,463291,1,SKU275, Private market,CUST12574,Center,Gila,76.5,21.91349188,11,12,0.916666667
04/05/2020,2020,2020-Q2,May-2020,Sold,463292,51,SKU158, Private market,CUST12575,Center,Gila,10.05,2.87883125,9,10,0.9
24/05/2020,2020,2020-Q2,May-2020,Sold,463325,7,SKU174, Private market,CUST12575,Center,Gila,2.745,0.781161125,3,3,1
02/06/2020,2020,2020-Q2,Jun-2020,Sold,463340,5,SKU177, Private market,CUST12575,Center,Gila,77.5,22.08606438,20,20,1
09/06/2020,2020,2020-Q2,Jun-2020,Sold,463352,5,SKU247, Private market,CUST12575,Center,Gila,4.035,1.16551125,2,2,1
02/07/2020,2020,2020-Q3,Jul-2020,Sold,463395,47,SKU291, Private market,CUST12575,Center,Gila,2.5675,0.743341,2,2,1
27/07/2020,2020,2020-Q3,Jul-2020,Sold,463437,4,SKU155, Private market,CUST12575,Center,Gila,1.1625,0.33991225,1,1,1
02/09/2020,2020,2020-Q3,Sep-2020,Sold,463501,42,SKU293, Private market,CUST12575,Center,Gila,7.08375,2.11266025,1,1,1
05/10/2020,2020,2020-Q4,Oct-2020,Sold,463556,5,SKU192, Private market,CUST12575,Center,Gila,10.88125,3.1714515,5,5,1
25/11/2020,2020,2020-Q4,Nov-2020,Sold,405982,2,SKU544, Private market,CUST12575,Center,Gila,0,0,5,5,1
11/01/2021,2021,2021-Q1,Jan-2021,Sold,406270,12,SKU176, Private market,CUST12575,Center,Gila,37.375,11.72732975,5,10,0.5
02/04/2021,2021,2021-Q2,Apr-2021,Sold,406811,5,SKU127, Private market,CUST12575,Center,Gila,17.6875,5.305189,10,10,1
04/05/2021,2021,2021-Q2,May-2021,Sold,407018,43,SKU123, Private market,CUST12575,Center,Gila,17.4375,5.370341875,15,15,1
07/05/2021,2021,2021-Q2,May-2021,Sold,407049,4,SKU214, Private market,CUST12575,Center,Gila,2.17875,0.66812325,1,1,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404643,7,SKU182, Private market,CUST12576,Center,Dvir,0,0,5,5,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404815,5,SKU123, Private market,CUST12576,Center,Dvir,4.65,1.327812625,4,4,1
08/11/2020,2020,2020-Q4,Nov-2020,Sold,405857,17,SKU196, Private market,CUST12576,Center,Dvir,23,6.802721125,10,10,1
02/02/2021,2021,2021-Q1,Feb-2021,Sold,406421,7,SKU176, Private market,CUST12576,Center,Dvir,753.48,228.9516864,144,288,0.5
04/05/2020,2020,2020-Q2,May-2020,Sold,470583,2,SKU158, Private market,CUST12577,Center,Avi,2.01,0.57576625,2,2,1
08/10/2020,2020,2020-Q4,Oct-2020,Sold,471323,2,SKU174, Private market,CUST12577,Center,Avi,4.575,1.342823625,5,5,1
17/11/2020,2020,2020-Q4,Nov-2020,Sold,471522,19,SKU244, Private market,CUST12577,Center,Avi,6.8475,2.0403755,3,3,1
17/12/2020,2020,2020-Q4,Dec-2020,Sold,472492,1,SKU149, Private market,CUST12577,Center,Avi,18.0625,5.552566875,5,5,1
18/02/2021,2021,2021-Q1,Feb-2021,Sold,472789,2,SKU156, Private market,CUST12577,Center,Avi,3.54625,1.08880875,1,1,1
14/03/2021,2021,2021-Q1,Mar-2021,Sold,472894,8,SKU123, Private market,CUST12577,Center,Avi,6.975,2.103437875,6,6,1
12/04/2021,2021,2021-Q2,Apr-2021,Sold,473029,3,SKU275, Private market,CUST12577,Center,Avi,573.75,174.7107186,108,108,1
04/05/2021,2021,2021-Q2,May-2021,Sold,473132,1,SKU330, Private market,CUST12577,Center,Avi,50.625,15.591315,5,5,1
13/05/2021,2021,2021-Q2,May-2021,Sold,473181,2,SKU311, Private market,CUST12577,Center,Avi,5.465,1.666666625,2,2,1
04/05/2020,2020,2020-Q2,May-2020,Sold,470584,13,SKU179, Private market,CUST12578,Center,Avi,27.1875,7.787883125,9,10,0.9
22/07/2020,2020,2020-Q3,Jul-2020,Sold,470969,3,SKU254, Private market,CUST12578,Center,Avi,8.05125,2.3534785,1,1,1
30/07/2020,2020,2020-Q3,Jul-2020,Sold,471007,1,SKU411, Private market,CUST12578,Center,Avi,7,2.053388125,2,2,1
16/09/2020,2020,2020-Q3,Sep-2020,Sold,471224,3,SKU165, Private market,CUST12578,Center,Avi,65.8875,19.18122275,30,30,1
25/11/2020,2020,2020-Q4,Nov-2020,Sold,471567,1,SKU295, Private market,CUST12578,Center,Avi,8.3525,2.5,2,2,1
25/04/2021,2021,2021-Q2,Apr-2021,Sold,473079,8,SKU350, Private market,CUST12578,Center,Avi,4.945,1.51920125,4,4,1
07/05/2021,2021,2021-Q2,May-2021,Sold,473154,2,SKU337, Private market,CUST12578,Center,Avi,1.73125,0.530895375,1,1,1
14/05/2021,2021,2021-Q2,May-2021,Sold,473187,1,SKU359, Private market,CUST12578,Center,Avi,11.61,3.5224515,1,1,1
04/05/2020,2020,2020-Q2,May-2020,Sold,404646,3,SKU131, Private market,CUST12579,Center,Dalia ,69,19.76511025,4,4,1
07/05/2020,2020,2020-Q2,May-2020,Sold,404678,9,SKU155, Private market,CUST12579,Center,Dalia ,2.325,0.659761625,2,2,1
26/05/2020,2020,2020-Q2,May-2020,Sold,404792,3,SKU193, Private market,CUST12579,Center,Dalia ,11.625,3.294134375,10,10,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,404818,15,SKU383, Private market,CUST12579,Center,Dalia ,53.1125,15.1663335,2,2,1
17/06/2020,2020,2020-Q2,Jun-2020,Sold,404933,4,SKU416, Private market,CUST12579,Center,Dalia ,0,0,2,2,1
